profile,quantum,seed,algorithm,mean_waiting,mean_turnaround,mean_response,mean_slowdown,p95_waiting,max_waiting,makespan,utilization,throughput,context_switches,dispatches
mixed,3,107,sjf,63.2,78.04,63.2,3.602672378454081,274,305,371,1.0,0.0673854447439353,24,25
mixed,3,107,srtf,63.2,78.04,63.2,3.602672378454081,274,305,371,1.0,0.0673854447439353,24,34
mixed,3,107,rr,126.72,141.56,21.36,10.033295513051822,305,305,371,1.0,0.0673854447439353,132,134
mixed,3,107,priority,166.88,181.72,166.88,36.195613981895036,312,345,371,1.0,0.0673854447439353,24,25
mixed,3,107,hrrn,65.92,80.76,65.92,4.71254102442799,255,305,371,1.0,0.0673854447439353,24,25
mixed,3,108,fcfs,152.72,164.76,152.72,51.785008217610645,208,232,302,0.9966887417218543,0.08278145695364239,24,25
mixed,3,108,sjf,59.08,71.12,59.08,8.340140198678942,219,248,302,0.9966887417218543,0.08278145695364239,24,25
mixed,3,108,srtf,47.48,59.52,37.44,2.995716669267176,219,248,302,0.9966887417218543,0.08278145695364239,34,42
mixed,3,108,rr,104.64,116.68,25.6,13.435553357258023,248,252,302,0.9966887417218543,0.08278145695364239,106,109
mixed,3,108,priority,130.52,142.56,130.52,51.34310914859312,254,286,302,0.9966887417218543,0.08278145695364239,24,25
mixed,3,108,hrrn,60.96,73.0,60.96,9.318919103344255,219,248,302,0.9966887417218543,0.08278145695364239,24,25
mixed,3,109,fcfs,71.56,78.64,71.56,25.8,122,123,178,0.9943820224719101,0.1404494382022472,24,25
mixed,3,109,sjf,21.2,28.28,21.2,3.3874285714285715,113,117,178,0.9943820224719101,0.1404494382022472,24,25
mixed,3,109,srtf,20.76,27.84,20.32,2.858095238095238,113,117,178,0.9943820224719101,0.1404494382022472,29,37
mixed,3,109,rr,48.48,55.56,19.12,10.708095238095238,122,134,178,0.9943820224719101,0.1404494382022472,64,69
mixed,3,109,priority,73.4,80.48,73.4,27.863777777777777,150,173,178,0.9943820224719101,0.1404494382022472,24,25
mixed,3,109,hrrn,40.32,47.4,40.32,10.869333333333334,95,117,178,0.9943820224719101,0.1404494382022472,24,25
mixed,3,110,fcfs,95.76,105.56,95.76,30.57980294117647,198,201,248,0.9879032258064516,0.10080645161290322,23,25
mixed,3,110,sjf,38.76,48.56,38.76,6.243173202614379,155,181,248,0.9879032258064516,0.10080645161290322,23,25
mixed,3,110,srtf,26.72,36.52,21.12,2.0085176470588233,155,181,248,0.9879032258064516,0.10080645161290322,27,33
mixed,3,110,rr,60.48,70.28,15.32,8.165777450980393,183,187,248,0.9879032258064516,0.10080645161290322,87,91
mixed,3,110,priority,115.76,125.56,115.76,47.37027581699346,207,209,248,0.9879032258064516,0.10080645161290322,23,25
mixed,3,110,hrrn,43.84,53.64,43.84,9.609165032679739,150,181,248,0.9879032258064516,0.10080645161290322,23,25
mixed,3,111,fcfs,159.0,173.76,159.0,50.67848656242205,282,285,372,0.9919354838709677,0.06720430107526881,24,25
mixed,3,111,sjf,77.12,91.88,77.12,7.119570459647878,249,285,372,0.9919354838709677,0.06720430107526881,24,25
mixed,3,111,srtf,64.12,78.88,55.28,3.3700653668911738,249,285,372,0.9919354838709677,0.06720430107526881,26,36
mixed,3,111,rr,135.52,150.28,24.48,14.002921196843777,294,296,372,0.9919354838709677,0.06720430107526881,130,131
mixed,3,111,priority,162.44,177.2,162.44,53.7860215211312,307,328,372,0.9919354838709677,0.06720430107526881,24,25
mixed,3,111,hrrn,78.2,92.96,78.2,7.873589507266927,249,285,372,0.9919354838709677,0.06720430107526881,24,25
mixed,3,112,fcfs,24.96,29.68,24.96,16.350469208211145,69,70,122,0.9672131147540983,0.20491803278688525,23,25
mixed,3,112,sjf,5.2,9.92,5.2,2.1987839687194524,17,59,122,0.9672131147540983,0.20491803278688525,23,25
mixed,3,112,srtf,4.88,9.6,4.64,1.7507839687194526,17,59,122,0.9672131147540983,0.20491803278688525,26,37
mixed,3,112,rr,11.08,15.8,5.48,4.767849462365592,50,55,122,0.9672131147540983,0.20491803278688525,48,51
mixed,3,112,priority,24.8,29.52,24.8,16.285411534701858,74,77,122,0.9672131147540983,0.20491803278688525,23,25
mixed,3,112,hrrn,14.44,19.16,14.44,8.441304007820136,43,50,122,0.9672131147540983,0.20491803278688525,23,25
mixed,3,113,fcfs,75.36,83.32,75.36,31.807362573099418,119,149,200,0.995,0.125,24,25
mixed,3,113,sjf,20.96,28.92,20.96,2.7105321637426902,101,138,200,0.995,0.125,24,25
mixed,3,113,srtf,20.88,28.84,20.76,2.59653216374269,101,138,200,0.995,0.125,26,36
mixed,3,113,rr,50.4,58.36,21.2,12.205333333333334,124,135,200,0.995,0.125,74,75
mixed,3,113,priority,77.88,85.84,77.88,31.490964912280702,135,144,200,0.995,0.125,24,25
mixed,3,113,hrrn,31.52,39.48,31.52,7.3224912280701755,102,120,200,0.995,0.125,24,25
mixed,3,114,fcfs,41.16,45.36,41.16,22.739333333333335,64,65,107,0.9813084112149533,0.2336448598130841,24,25
mixed,3,114,sjf,10.6,14.8,10.6,3.3136666666666668,36,57,107,0.9813084112149533,0.2336448598130841,24,25
mixed,3,114,srtf,10.52,14.72,10.44,3.1803333333333335,36,57,107,0.9813084112149533,0.2336448598130841,26,38
mixed,3,114,rr,20.8,25.0,14.68,9.680333333333333,44,57,107,0.9813084112149533,0.2336448598130841,32,43
mixed,3,114,priority,46.72,50.92,46.72,23.814,85,87,107,0.9813084112149533,0.2336448598130841,24,25
mixed,3,114,hrrn,12.6,16.8,12.6,5.024333333333334,32,57,107,0.9813084112149533,0.2336448598130841,24,25
mixed,3,115,fcfs,113.32,124.16,113.32,30.599122777767658,204,224,277,0.9783393501805054,0.09025270758122744,23,25
mixed,3,115,sjf,52.0,62.84,52.0,7.4278727997263765,191,223,277,0.9783393501805054,0.09025270758122744,23,25
mixed,3,115,srtf,39.68,50.52,33.16,2.9260339710468743,191,223,277,0.9783393501805054,0.09025270758122744,25,37
mixed,3,115,rr,86.68,97.52,19.76,10.006835629790189,223,224,277,0.9783393501805054,0.09025270758122744,98,100
mixed,3,115,priority,117.4,128.24,117.4,39.333099331928786,250,250,277,0.9783393501805054,0.09025270758122744,23,25
mixed,3,115,hrrn,53.16,64.0,53.16,8.135363445312674,191,223,277,0.9783393501805054,0.09025270758122744,23,25
mixed,3,116,fcfs,142.08,156.32,142.08,27.193014903350104,283,283,357,0.9971988795518207,0.0700280112044818,24,25
mixed,3,116,sjf,71.72,85.96,71.72,4.58168156144105,264,277,357,0.9971988795518207,0.0700280112044818,24,25
mixed,3,116,srtf,70.72,84.96,68.68,4.032848228107717,264,277,357,0.9971988795518207,0.0700280112044818,27,41
mixed,3,116,rr,147.6,161.84,27.04,13.582576815985874,287,294,357,0.9971988795518207,0.0700280112044818,124,127
mixed,3,116,priority,177.88,192.12,177.88,36.07390561192794,318,320,357,0.9971988795518207,0.0700280112044818,24,25
mixed,3,116,hrrn,73.0,87.24,73.0,5.0717977811089945,264,277,357,0.9971988795518207,0.0700280112044818,24,25
mixed,3,117,fcfs,104.36,113.0,104.36,46.203809523809525,165,168,216,1.0,0.11574074074074074,24,25
mixed,3,117,sjf,35.56,44.2,35.56,8.098581453634086,109,164,216,1.0,0.11574074074074074,24,25
mixed,3,117,srtf,21.4,30.04,18.12,2.126606516290727,109,164,216,1.0,0.11574074074074074,29,40
mixed,3,117,rr,54.16,62.8,20.92,12.284075187969925,157,162,216,1.0,0.11574074074074074,81,82
mixed,3,117,priority,80.64,89.28,80.64,37.292646616541354,163,171,216,1.0,0.11574074074074074,24,25
mixed,3,117,hrrn,42.72,51.36,42.72,10.796947368421051,129,147,216,1.0,0.11574074074074074,24,25
mixed,3,118,fcfs,111.16,122.64,111.16,38.96799596788548,231,233,287,1.0,0.08710801393728224,24,25
mixed,3,118,sjf,54.28,65.76,54.28,8.43560234956859,193,200,287,1.0,0.08710801393728224,24,25
mixed,3,118,srtf,41.88,53.36,33.64,2.712743700970811,193,200,287,1.0,0.08710801393728224,29,37
mixed,3,118,rr,91.24,102.72,18.68,11.207122027162947,212,223,287,1.0,0.08710801393728224,103,106
mixed,3,118,priority,122.44,133.92,122.44,49.285454720215846,237,245,287,1.0,0.08710801393728224,24,25
mixed,3,118,hrrn,55.84,67.32,55.84,9.402069430313931,193,200,287,1.0,0.08710801393728224,24,25
mixed,3,119,fcfs,86.0,93.76,86.0,34.560257181415075,141,142,195,0.9948717948717949,0.1282051282051282,24,25
mixed,3,119,sjf,28.32,36.08,28.32,4.709132060921535,103,146,195,0.9948717948717949,0.1282051282051282,24,25
mixed,3,119,srtf,21.72,29.48,19.24,2.7544653942548676,103,146,195,0.9948717948717949,0.1282051282051282,27,37
mixed,3,119,rr,54.08,61.84,21.32,12.831888953152111,136,146,195,0.9948717948717949,0.1282051282051282,73,75
mixed,3,119,priority,79.04,86.8,79.04,28.998340852130326,160,160,195,0.9948717948717949,0.1282051282051282,24,25
mixed,3,119,hrrn,30.44,38.2,30.44,6.207798727588202,103,146,195,0.9948717948717949,0.1282051282051282,24,25
mixed,8,100,fcfs,85.6,94.52,85.6,32.618308663178226,171,175,226,0.9867256637168141,0.11061946902654868,24,25
mixed,8,100,sjf,41.56,50.48,41.56,11.342422871031568,133,142,226,0.9867256637168141,0.11061946902654868,24,25
mixed,8,100,srtf,22.04,30.96,15.12,2.1756743834135137,133,142,226,0.9867256637168141,0.11061946902654868,32,38
mixed,8,100,rr,55.08,64.0,30.88,12.720609914262088,153,157,226,0.9867256637168141,0.11061946902654868,40,42
mixed,8,100,priority,79.76,88.68,79.76,33.58432899789421,186,204,226,0.9867256637168141,0.11061946902654868,24,25
mixed,8,100,hrrn,41.96,50.88,41.96,11.822422871031568,133,142,226,0.9867256637168141,0.11061946902654868,24,25
mixed,8,101,fcfs,94.28,104.92,94.28,25.316067003769177,213,217,270,0.9851851851851852,0.09259259259259259,24,25
mixed,8,101,sjf,46.92,57.56,46.92,6.044127212794833,185,201,270,0.9851851851851852,0.09259259259259259,24,25
mixed,8,101,srtf,40.52,51.16,38.72,2.9009272127948327,185,201,270,0.9851851851851852,0.09259259259259259,29,35
mixed,8,101,rr,91.96,102.6,41.12,13.597040592156382,201,207,270,0.9851851851851852,0.09259259259259259,47,48
mixed,8,101,priority,93.52,104.16,93.52,26.87056077196386,208,224,270,0.9851851851851852,0.09259259259259259,24,25
mixed,8,101,hrrn,48.48,59.12,48.48,6.764006599413808,169,201,270,0.9851851851851852,0.09259259259259259,24,25
mixed,8,102,fcfs,94.08,105.2,94.08,29.345952347928378,235,237,285,0.9754385964912281,0.08771929824561403,23,25
mixed,8,102,sjf,39.88,51.0,39.88,3.2084974623898024,179,210,285,0.9754385964912281,0.08771929824561403,23,25
mixed,8,102,srtf,39.76,50.88,39.64,3.077830795723136,179,210,285,0.9754385964912281,0.08771929824561403,25,37
mixed,8,102,rr,82.68,93.8,35.4,13.268194049833118,211,211,285,0.9754385964912281,0.08771929824561403,47,49
mixed,8,102,priority,102.76,113.88,102.76,28.95116813537007,251,254,285,0.9754385964912281,0.08771929824561403,23,25
mixed,8,102,hrrn,40.8,51.92,40.8,3.7614671593594995,179,210,285,0.9754385964912281,0.08771929824561403,23,25
mixed,8,103,fcfs,49.2,56.68,49.2,17.07443243243243,141,143,198,0.9444444444444444,0.12626262626262627,20,25
mixed,8,103,sjf,14.76,22.24,14.76,2.5565096525096522,96,112,198,0.9444444444444444,0.12626262626262627,20,25
mixed,8,103,srtf,14.36,21.84,14.12,2.1245096525096527,96,112,198,0.9444444444444444,0.12626262626262627,21,33
mixed,8,103,rr,32.32,39.8,19.12,7.340001716001716,112,120,198,0.9444444444444444,0.12626262626262627,34,39
mixed,8,103,priority,57.36,64.84,57.36,28.61576319176319,162,164,198,0.9444444444444444,0.12626262626262627,20,25
mixed,8,103,hrrn,32.72,40.2,32.72,10.536319176319175,88,112,198,0.9444444444444444,0.12626262626262627,20,25
mixed,8,104,fcfs,105.92,115.72,105.92,38.98701572708024,139,169,246,0.9959349593495935,0.1016260162601626,24,25
mixed,8,104,sjf,53.36,63.16,53.36,11.849731631130613,130,207,246,0.9959349593495935,0.1016260162601626,24,25
mixed,8,104,srtf,30.32,40.12,23.44,2.5815226764700445,170,207,246,0.9959349593495935,0.1016260162601626,26,35
mixed,8,104,rr,77.36,87.16,43.4,17.386711207459083,170,192,246,0.9959349593495935,0.1016260162601626,44,45
mixed,8,104,priority,119.12,128.92,119.12,46.36612691552929,203,225,246,0.9959349593495935,0.1016260162601626,24,25
mixed,8,104,hrrn,55.92,65.72,55.92,13.358343529327401,144,168,246,0.9959349593495935,0.1016260162601626,24,25
mixed,8,105,fcfs,173.12,192.8,173.12,28.21843836753078,388,415,496,0.9919354838709677,0.05040322580645161,24,25
mixed,8,105,sjf,127.28,146.96,127.28,6.679040557434998,389,428,496,0.9919354838709677,0.05040322580645161,24,25
mixed,8,105,srtf,125.04,144.72,124.24,5.059596112990554,389,428,496,0.9919354838709677,0.05040322580645161,27,39
mixed,8,105,rr,245.4,265.08,51.24,15.65410549100318,423,423,496,0.9919354838709677,0.05040322580645161,73,74
mixed,8,105,priority,187.68,207.36,187.68,33.077398320444146,408,419,496,0.9919354838709677,0.05040322580645161,24,25
mixed,8,105,hrrn,130.8,150.48,130.8,8.04769174704855,389,428,496,0.9919354838709677,0.05040322580645161,24,25
mixed,8,106,fcfs,111.52,123.12,111.52,37.76678607503607,241,245,294,0.9863945578231292,0.08503401360544217,24,25
mixed,8,106,sjf,51.0,62.6,51.0,5.597241702741703,194,244,294,0.9863945578231292,0.08503401360544217,24,25
mixed,8,106,srtf,44.68,56.28,42.96,2.847908369408369,194,244,294,0.9863945578231292,0.08503401360544217,28,37
mixed,8,106,rr,99.72,111.32,46.0,17.920876623376625,218,244,294,0.9863945578231292,0.08503401360544217,49,50
mixed,8,106,priority,129.84,141.44,129.84,44.49669408369408,263,279,294,0.9863945578231292,0.08503401360544217,24,25
mixed,8,106,hrrn,52.48,64.08,52.48,6.640612914862914,187,227,294,0.9863945578231292,0.08503401360544217,24,25
mixed,8,107,fcfs,120.52,135.36,120.52,23.010910223852857,290,290,371,1.0,0.0673854447439353,24,25
mixed,8,107,sjf,63.2,78.04,63.2,3.602672378454081,274,305,371,1.0,0.0673854447439353,24,25
mixed,8,107,srtf,63.2,78.04,63.2,3.602672378454081,274,305,371,1.0,0.0673854447439353,24,34
mixed,8,107,rr,124.08,138.92,43.28,11.452169093258306,296,301,371,1.0,0.0673854447439353,56,57
mixed,8,107,priority,166.88,181.72,166.88,36.195613981895036,312,345,371,1.0,0.0673854447439353,24,25
mixed,8,107,hrrn,65.92,80.76,65.92,4.71254102442799,255,305,371,1.0,0.0673854447439353,24,25
mixed,8,108,fcfs,152.72,164.76,152.72,51.785008217610645,208,232,302,0.9966887417218543,0.08278145695364239,24,25
mixed,8,108,sjf,59.08,71.12,59.08,8.340140198678942,219,248,302,0.9966887417218543,0.08278145695364239,24,25
mixed,8,108,srtf,47.48,59.52,37.44,2.995716669267176,219,248,302,0.9966887417218543,0.08278145695364239,34,42
mixed,8,108,rr,118.72,130.76,56.28,21.54358558277422,246,248,302,0.9966887417218543,0.08278145695364239,51,52
mixed,8,108,priority,130.52,142.56,130.52,51.34310914859312,254,286,302,0.9966887417218543,0.08278145695364239,24,25
mixed,8,108,hrrn,60.96,73.0,60.96,9.318919103344255,219,248,302,0.9966887417218543,0.08278145695364239,24,25
mixed,8,109,fcfs,71.56,78.64,71.56,25.8,122,123,178,0.9943820224719101,0.1404494382022472,24,25
mixed,8,109,sjf,21.2,28.28,21.2,3.3874285714285715,113,117,178,0.9943820224719101,0.1404494382022472,24,25
mixed,8,109,srtf,20.76,27.84,20.32,2.858095238095238,113,117,178,0.9943820224719101,0.1404494382022472,29,37
mixed,8,109,rr,52.92,60.0,37.8,14.484571428571428,121,125,178,0.9943820224719101,0.1404494382022472,34,36
mixed,8,109,priority,73.4,80.48,73.4,27.863777777777777,150,173,178,0.9943820224719101,0.1404494382022472,24,25
mixed,8,109,hrrn,40.32,47.4,40.32,10.869333333333334,95,117,178,0.9943820224719101,0.1404494382022472,24,25
mixed,8,110,fcfs,95.76,105.56,95.76,30.57980294117647,198,201,248,0.9879032258064516,0.10080645161290322,23,25
mixed,8,110,sjf,38.76,48.56,38.76,6.243173202614379,155,181,248,0.9879032258064516,0.10080645161290322,23,25
mixed,8,110,srtf,26.72,36.52,21.12,2.0085176470588233,155,181,248,0.9879032258064516,0.10080645161290322,27,33
mixed,8,110,rr,68.68,78.48,33.64,12.437439869281045,182,185,248,0.9879032258064516,0.10080645161290322,44,46
mixed,8,110,priority,115.76,125.56,115.76,47.37027581699346,207,209,248,0.9879032258064516,0.10080645161290322,23,25
mixed,8,110,hrrn,43.84,53.64,43.84,9.609165032679739,150,181,248,0.9879032258064516,0.10080645161290322,23,25
mixed,8,111,fcfs,159.0,173.76,159.0,50.67848656242205,282,285,372,0.9919354838709677,0.06720430107526881,24,25
mixed,8,111,sjf,77.12,91.88,77.12,7.119570459647878,249,285,372,0.9919354838709677,0.06720430107526881,24,25
mixed,8,111,srtf,64.12,78.88,55.28,3.3700653668911738,249,285,372,0.9919354838709677,0.06720430107526881,26,36
mixed,8,111,rr,142.0,156.76,54.28,20.627756934105324,285,288,372,0.9919354838709677,0.06720430107526881,58,59
mixed,8,111,priority,162.44,177.2,162.44,53.7860215211312,307,328,372,0.9919354838709677,0.06720430107526881,24,25
mixed,8,111,hrrn,78.2,92.96,78.2,7.873589507266927,249,285,372,0.9919354838709677,0.06720430107526881,24,25
mixed,8,112,fcfs,24.96,29.68,24.96,16.350469208211145,69,70,122,0.9672131147540983,0.20491803278688525,23,25
mixed,8,112,sjf,5.2,9.92,5.2,2.1987839687194524,17,59,122,0.9672131147540983,0.20491803278688525,23,25
mixed,8,112,srtf,4.88,9.6,4.64,1.7507839687194526,17,59,122,0.9672131147540983,0.20491803278688525,26,37
mixed,8,112,rr,13.76,18.48,10.12,7.2580742913000975,49,59,122,0.9672131147540983,0.20491803278688525,30,32
mixed,8,112,priority,24.8,29.52,24.8,16.285411534701858,74,77,122,0.9672131147540983,0.20491803278688525,23,25
mixed,8,112,hrrn,14.44,19.16,14.44,8.441304007820136,43,50,122,0.9672131147540983,0.20491803278688525,23,25
mixed,8,113,fcfs,75.36,83.32,75.36,31.807362573099418,119,149,200,0.995,0.125,24,25
mixed,8,113,sjf,20.96,28.92,20.96,2.7105321637426902,101,138,200,0.995,0.125,24,25
mixed,8,113,srtf,20.88,28.84,20.76,2.59653216374269,101,138,200,0.995,0.125,26,36
mixed,8,113,rr,55.6,63.56,39.2,17.47538596491228,120,134,200,0.995,0.125,38,39
mixed,8,113,priority,77.88,85.84,77.88,31.490964912280702,135,144,200,0.995,0.125,24,25
mixed,8,113,hrrn,31.52,39.48,31.52,7.3224912280701755,102,120,200,0.995,0.125,24,25
mixed,8,114,fcfs,41.16,45.36,41.16,22.739333333333335,64,65,107,0.9813084112149533,0.2336448598130841,24,25
mixed,8,114,sjf,10.6,14.8,10.6,3.3136666666666668,36,57,107,0.9813084112149533,0.2336448598130841,24,25
mixed,8,114,srtf,10.52,14.72,10.44,3.1803333333333335,36,57,107,0.9813084112149533,0.2336448598130841,26,38
mixed,8,114,rr,23.44,27.64,21.64,12.736333333333334,41,57,107,0.9813084112149533,0.2336448598130841,26,29
mixed,8,114,priority,46.72,50.92,46.72,23.814,85,87,107,0.9813084112149533,0.2336448598130841,24,25
mixed,8,114,hrrn,12.6,16.8,12.6,5.024333333333334,32,57,107,0.9813084112149533,0.2336448598130841,24,25
mixed,8,115,fcfs,113.32,124.16,113.32,30.599122777767658,204,224,277,0.9783393501805054,0.09025270758122744,23,25
mixed,8,115,sjf,52.0,62.84,52.0,7.4278727997263765,191,223,277,0.9783393501805054,0.09025270758122744,23,25
mixed,8,115,srtf,39.68,50.52,33.16,2.9260339710468743,191,223,277,0.9783393501805054,0.09025270758122744,25,37
mixed,8,115,rr,91.8,102.64,42.12,13.604492275995783,222,223,277,0.9783393501805054,0.09025270758122744,45,47
mixed,8,115,priority,117.4,128.24,117.4,39.333099331928786,250,250,277,0.9783393501805054,0.09025270758122744,23,25
mixed,8,115,hrrn,53.16,64.0,53.16,8.135363445312674,191,223,277,0.9783393501805054,0.09025270758122744,23,25
mixed,8,116,fcfs,142.08,156.32,142.08,27.193014903350104,283,283,357,0.9971988795518207,0.0700280112044818,24,25
mixed,8,116,sjf,71.72,85.96,71.72,4.58168156144105,264,277,357,0.9971988795518207,0.0700280112044818,24,25
mixed,8,116,srtf,70.72,84.96,68.68,4.032848228107717,264,277,357,0.9971988795518207,0.0700280112044818,27,41
mixed,8,116,rr,141.6,155.84,58.16,14.863778585401919,280,296,357,0.9971988795518207,0.0700280112044818,54,55
mixed,8,116,priority,177.88,192.12,177.88,36.07390561192794,318,320,357,0.9971988795518207,0.0700280112044818,24,25
mixed,8,116,hrrn,73.0,87.24,73.0,5.0717977811089945,264,277,357,0.9971988795518207,0.0700280112044818,24,25
mixed,8,117,fcfs,104.36,113.0,104.36,46.203809523809525,165,168,216,1.0,0.11574074074074074,24,25
mixed,8,117,sjf,35.56,44.2,35.56,8.098581453634086,109,164,216,1.0,0.11574074074074074,24,25
mixed,8,117,srtf,21.4,30.04,18.12,2.126606516290727,109,164,216,1.0,0.11574074074074074,29,40
mixed,8,117,rr,63.12,71.76,38.88,18.608796992481203,154,161,216,1.0,0.11574074074074074,41,42
mixed,8,117,priority,80.64,89.28,80.64,37.292646616541354,163,171,216,1.0,0.11574074074074074,24,25
mixed,8,117,hrrn,42.72,51.36,42.72,10.796947368421051,129,147,216,1.0,0.11574074074074074,24,25
mixed,8,118,fcfs,111.16,122.64,111.16,38.96799596788548,231,233,287,1.0,0.08710801393728224,24,25
mixed,8,118,sjf,54.28,65.76,54.28,8.43560234956859,193,200,287,1.0,0.08710801393728224,24,25
mixed,8,118,srtf,41.88,53.36,33.64,2.712743700970811,193,200,287,1.0,0.08710801393728224,29,37
mixed,8,118,rr,97.88,109.36,42.92,16.668751083528576,217,225,287,1.0,0.08710801393728224,50,51
mixed,8,118,priority,122.44,133.92,122.44,49.285454720215846,237,245,287,1.0,0.08710801393728224,24,25
mixed,8,118,hrrn,55.84,67.32,55.84,9.402069430313931,193,200,287,1.0,0.08710801393728224,24,25
mixed,8,119,fcfs,86.0,93.76,86.0,34.560257181415075,141,142,195,0.9948717948717949,0.1282051282051282,24,25
mixed,8,119,sjf,28.32,36.08,28.32,4.709132060921535,103,146,195,0.9948717948717949,0.1282051282051282,24,25
mixed,8,119,srtf,21.72,29.48,19.24,2.7544653942548676,103,146,195,0.9948717948717949,0.1282051282051282,27,37
mixed,8,119,rr,60.04,67.8,40.64,18.011758627337574,135,146,195,0.9948717948717949,0.1282051282051282,37,38
mixed,8,119,priority,79.04,86.8,79.04,28.998340852130326,160,160,195,0.9948717948717949,0.1282051282051282,24,25
mixed,8,119,hrrn,30.44,38.2,30.44,6.207798727588202,103,146,195,0.9948717948717949,0.1282051282051282,24,25
batch,1,100,fcfs,303.44,328.08,303.44,15.752998653252403,587,601,616,1.0,0.040584415584415584,24,25
batch,1,100,sjf,231.44,256.08,231.44,8.986705902680407,536,576,616,1.0,0.040584415584415584,24,25
batch,1,100,srtf,231.44,256.08,231.44,8.986705902680407,536,576,616,1.0,0.040584415584415584,24,25
batch,1,100,rr,457.16,481.8,12.0,20.670723569302233,575,576,616,1.0,0.040584415584415584,615,616
batch,1,100,priority,300.88,325.52,300.88,15.495475739082554,579,602,616,1.0,0.040584415584415584,24,25
batch,1,100,hrrn,231.52,256.16,231.52,8.999086855061359,536,576,616,1.0,0.040584415584415584,24,25
batch,1,101,fcfs,291.88,315.16,291.88,15.58263459852031,543,565,582,1.0,0.0429553264604811,24,25
batch,1,101,sjf,223.8,247.08,223.8,9.254516885869679,504,543,582,1.0,0.0429553264604811,24,25
batch,1,101,srtf,223.8,247.08,223.8,9.254516885869679,504,543,582,1.0,0.0429553264604811,24,25
batch,1,101,rr,441.96,465.24,12.0,20.920014609252917,542,543,582,1.0,0.0429553264604811,581,582
batch,1,101,priority,268.24,291.52,268.24,13.796433480333157,536,552,582,1.0,0.0429553264604811,24,25
batch,1,101,hrrn,230.08,253.36,230.08,9.878321068728592,504,543,582,1.0,0.0429553264604811,24,25
batch,1,102,fcfs,300.48,326.4,300.48,13.094725143192568,600,631,648,1.0,0.038580246913580245,24,25
batch,1,102,sjf,263.12,289.04,263.12,9.852205326942254,574,610,648,1.0,0.038580246913580245,24,25
batch,1,102,srtf,263.12,289.04,263.12,9.852205326942254,574,610,648,1.0,0.038580246913580245,24,25
batch,1,102,rr,519.4,545.32,12.0,21.501392057863328,610,610,648,1.0,0.038580246913580245,646,648
